t,u,v,w,p,q,r,x,y,z,phi,theta,psi,U1,U2,U3,U4,Ix_hat,Iy_hat,Iz_hat,x_ref,y_ref,z_ref,psi_ref
77.9,0.312541,0.0398242,-1.4387,0.000267276,-0.000772154,0.157077,1.93582,-0.521847,5.27946,-0.0052806,-0.000505663,13.7759,6.5515,-2.31948e-05,2.67173e-06,-7.05499e-08,0.0034,0.0034,0.006,1.89147,-0.647588,5.82228,13.7759
78,0.31257,0.0401071,-1.4811,-0.000406124,-0.000694407,0.157076,1.94364,-0.491339,5.13345,-0.00529541,-0.000495949,13.7916,6.5515,-2.31948e-05,2.67173e-06,-7.05499e-08,0.0034,0.0034,0.006,1.90211,-0.618034,5.71957,13.7916
78.1,0.312608,0.0401397,-1.46504,0.00332797,-0.000805607,0.157079,1.95096,-0.460703,4.98613,-0.00515704,-0.000488741,13.8073,6.95959,0.000126651,-4.37743e-06,2.14978e-07,0.0034,0.0034,0.006,1.91088,-0.58787,5.58845,13.8073
78.2,0.312639,0.0398546,-1.44898,0.000960931,-0.000812029,0.157079,1.95778,-0.429947,4.84041,-0.00495028,-0.000490313,13.823,6.95959,-8.08086e-05,-1.09415e-06,-5.30792e-08,0.0034,0.0034,0.006,1.91964,-0.557707,5.45734,13.823
78.3,0.312673,0.0396796,-1.43292,0.000261285,-0.000709373,0.157077,1.96411,-0.399085,4.6963,-0.00489687,-0.000489065,13.8387,6.95959,-2.40983e-05,3.24069e-06,-7.91847e-08,0.0034,0.0034,0.006,1.9284,-0.527543,5.32622,13.8387
78.4,0.312726,0.0395866,-1.41685,-0.000439543,-0.000615128,0.157076,1.96997,-0.368125,4.55379,-0.00491338,-0.000478263,13.8544,6.95959,-2.40983e-05,3.24069e-06,-7.91847e-08,0.0034,0.0034,0.006,1.93717,-0.49738,5.19511,13.8544
78.5,0.312784,0.0392977,-1.34487,0.00288758,-0.000789029,0.15708,1.97532,-0.337072,4.41569,-0.00479843,-0.000472093,13.8701,7.34997,0.000112834,-6.41244e-06,2.45891e-07,0.0034,0.0034,0.006,1.94402,-0.466725,5.05629,13.8701
78.6,0.31283,0.0387421,-1.27288,0.000834957,-0.000765161,0.157079,1.98018,-0.305934,4.28478,-0.00461975,-0.000475895,13.8858,7.34997,-7.01058e-05,5.13483e-08,-7.64956e-08,0.0034,0.0034,0.006,1.95087,-0.436071,4.91747,13.8858
78.7,0.312879,0.0382665,-1.20089,0.000225913,-0.000666174,0.157077,1.98455,-0.274723,4.16108,-0.00457418,-0.000475271,13.9015,7.34997,-2.09995e-05,3.14887e-06,-7.46796e-08,0.0034,0.0034,0.006,1.95772,-0.405417,4.77866,13.9015
78.8,0.312943,0.0378501,-1.12889,-0.000384276,-0.00057451,0.157076,1.98844,-0.243448,4.04457,-0.00458949,-0.000465354,13.9173,7.34997,-2.09995e-05,3.14887e-06,-7.46796e-08,0.0034,0.0034,0.006,1.96457,-0.374763,4.63984,13.9173
78.9,0.313009,0.0373271,-1.01234,0.00212089,-0.000764425,0.15708,1.99184,-0.212115,3.93749,-0.00450992,-0.000460757,13.933,7.66102,8.49013e-05,-6.81165e-06,2.30019e-07,0.0034,0.0034,0.006,1.96949,-0.343739,4.51524,13.933
79,0.313065,0.0366259,-0.895791,0.000622579,-0.000724174,0.157079,1.99474,-0.180731,3.84207,-0.00438002,-0.000465411,13.9487,7.66102,-5.1246e-05,8.08277e-07,-7.79566e-08,0.0034,0.0034,0.006,1.9744,-0.312715,4.39064,13.9487
79.1,0.31312,0.0359512,-0.779237,0.000175308,-0.000644138,0.157078,1.99716,-0.149307,3.75831,-0.00434744,-0.000465295,13.9644,7.66102,-1.54865e-05,2.55828e-06,-6.21433e-08,0.0034,0.0034,0.006,1.97932,-0.281691,4.26603,13.9644
79.2,0.313183,0.0353025,-0.662678,-0.000272893,-0.000569479,0.157077,1.99911,-0.117851,3.68619,-0.00435957,-0.000457606,13.9801,7.66102,-1.54865e-05,2.55828e-06,-6.21433e-08,0.0034,0.0034,0.006,1.98423,-0.250666,4.14143,13.9801
79.3,0.313247,0.034626,-0.519962,0.0012108,-0.000739913,0.15708,2.00056,-0.0863694,3.62705,-0.00431984,-0.000454862,13.9958,7.84363,5.01775e-05,-5.98621e-06,1.86168e-07,0.0034,0.0034,0.006,1.98719,-0.219395,4.05072,13.9958
79.4,0.313304,0.0338641,-0.377249,0.000373406,-0.000694709,0.157079,2.00153,-0.0548702,3.58217,-0.0042478,-0.000459329,14.0115,7.84363,-2.87639e-05,1.21343e-06,-6.63904e-08,0.0034,0.0034,0.006,1.99014,-0.188124,3.96,14.0115
79.5,0.313359,0.0330909,-0.234533,0.000119734,-0.000642224,0.157078,2.00202,-0.0233623,3.55157,-0.00423037,-0.000459596,14.0272,7.84363,-8.89775e-06,1.68379e-06,-4.52512e-08,0.0034,0.0034,0.006,1.9931,-0.156852,3.86929,14.0272
79.6,0.313413,0.0323199,-0.0918141,-0.00013455,-0.000592789,0.157077,2.00203,0.00814646,3.53524,-0.00423829,-0.000454842,14.0429,7.84363,-8.89775e-06,1.68379e-06,-4.52512e-08,0.0034,0.0034,0.006,1.99605,-0.125581,3.77858,14.0429
79.7,0.313469,0.0315581,0.0545324,0.000268055,-0.000724889,0.157079,2.00156,0.0396491,3.53336,-0.00423875,-0.000454135,14.0586,7.86896,1.34193e-05,-4.51861e-06,1.2923e-07,0.0034,0.0034,0.006,1.99704,-0.0941858,3.73607,14.0586
79.8,0.31352,0.030787,0.200877,0.000116987,-0.000680543,0.157079,2.00061,0.0711382,3.54612,-0.00422666,-0.000457924,14.0743,7.86896,-5.42325e-06,1.42911e-06,-4.98482e-08,0.0034,0.0034,0.006,1.99803,-0.0627905,3.69357,14.0743
79.9,0.313566,0.0300094,0.347223,6.46601e-05,-0.000658789,0.157078,1.99918,0.102606,3.57351,-0.00422478,-0.000458515,14.09,7.86896,-2.05257e-06,7.02524e-07,-2.58553e-08,0.0034,0.0034,0.006,1.99901,-0.0313953,3.65106,14.09
80,0.313609,0.0292309,0.49357,1.2076e-05,-0.000637666,0.157078,1.99728,0.134044,3.61554,-0.00422813,-0.000456951,14.1058,7.86896,-2.05257e-06,7.02524e-07,-2.58553e-08,0.0034,0.0034,0.006,2,-9.71445e-16,3.60856,14.1058
80.1,0.313652,0.0284474,0.620442,-0.000653193,-0.000725803,0.157079,1.9949,0.165446,3.67123,-0.00426738,-0.000458422,14.1215,7.73302,-2.28973e-05,-2.8657e-06,6.70663e-08,0.0034,0.0034,0.006,1.99901,0.0313953,3.62097,14.1215
80.2,0.31369,0.0277074,0.747313,-0.000132477,-0.000683446,0.157078,1.99204,0.196805,3.7396,-0.00431389,-0.000461471,14.1372,7.73302,1.74163e-05,1.60054e-06,-3.28773e-08,0.0034,0.0034,0.006,1.99803,0.0627905,3.63338,14.1372
80.3,0.313722,0.0270146,0.874183,1.24204e-05,-0.000692295,0.157078,1.98871,0.228113,3.82066,-0.00432715,-0.000462387,14.1529,7.73302,4.64553e-06,-2.76342e-07,-4.54954e-09,0.0034,0.0034,0.006,1.99704,0.0941858,3.6458,14.1529
80.4,0.313752,0.0263401,1.00105,0.000157414,-0.000699403,0.157078,1.9849,0.259362,3.91441,-0.00432593,-0.000464007,14.1686,7.73302,4.64553e-06,-2.76342e-07,-4.54954e-09,0.0034,0.0034,0.006,1.99605,0.125581,3.65821,14.1686
80.5,0.313779,0.0256061,1.08842,-0.00152068,-0.000744398,0.157078,1.98062,0.290545,4.01887,-0.00440141,-0.000467705,14.1843,7.45727,-5.73493e-05,-1.25142e-06,2.09723e-09,0.0034,0.0034,0.006,1.9931,0.156852,3.72359,14.1843
80.6,0.313797,0.0249483,1.17579,-0.000366478,-0.000703345,0.157078,1.97587,0.321657,4.13207,-0.00450314,-0.00047012,14.2,7.45727,3.89467e-05,1.78115e-06,-1.6749e-08,0.0034,0.0034,0.006,1.99014,0.188124,3.78896,14.2
80.7,0.313811,0.0244286,1.26315,-3.54828e-05,-0.000740987,0.157078,1.97065,0.352688,4.25401,-0.00453063,-0.000471376,14.2157,7.45727,1.09588e-05,-1.19774e-06,1.85111e-08,0.0034,0.0034,0.006,1.98719,0.219395,3.85434,14.2157
80.8,0.313826,0.023961,1.35052,0.000295941,-0.000774651,0.157078,1.96494,0.383631,4.38468,-0.00452505,-0.000476025,14.2314,7.45727,1.09588e-05,-1.19774e-06,1.85111e-08,0.0034,0.0034,0.006,1.98423,0.250666,3.91971,14.2314
80.9,0.313834,0.023365,1.38458,-0.002286,-0.000777417,0.157077,1.95878,0.41448,4.52142,-0.00463207,-0.000481788,14.2471,7.08525,-8.81017e-05,3.12309e-07,-6.57865e-08,0.0034,0.0034,0.006,1.97932,0.281691,4.02772,14.2471
81,0.313829,0.0228675,1.41865,-0.000571859,-0.000738359,0.157077,1.95214,0.445229,4.66157,-0.00478255,-0.000483582,14.2628,7.08525,5.79704e-05,1.91153e-06,-3.34883e-10,0.0034,0.0034,0.006,1.9744,0.312715,4.13573,14.2628
81.1,0.313822,0.022607,1.45272,-7.6165e-05,-0.000801822,0.157078,1.94504,0.475869,4.80512,-0.00482256,-0.000485138,14.2785,7.08525,1.65389e-05,-2.02539e-06,4.26426e-08,0.0034,0.0034,0.006,1.96949,0.343739,4.24375,14.2785
81.2,0.313819,0.0224332,1.48678,0.000420256,-0.000859326,0.157079,1.93746,0.506391,4.95209,-0.00481303,-0.000492503,14.2942,7.08525,1.65389e-05,-2.02539e-06,4.26426e-08,0.0034,0.0034,0.006,1.96457,0.374763,4.35176,14.2942
81.3,0.313805,0.0220837,1.46217,-0.00285073,-0.00081685,0.157076,1.92941,0.53679,5.09952,-0.00494235,-0.000499794,14.31,6.67569,-0.000111554,1.9405e-06,-1.36003e-07,0.0034,0.0034,0.006,1.95772,0.405417,4.48536,14.31
81.4,0.313774,0.0218526,1.43757,-0.000721694,-0.000784474,0.157077,1.92091,0.567062,5.2445,-0.00512884,-0.000500696,14.3257,6.67569,7.20593e-05,1.83024e-06,1.90871e-08,0.0034,0.0034,0.006,1.95087,0.436071,4.61896,14.3257
81.5,0.313744,0.0219258,1.41296,-0.000103508,-0.000868862,0.157078,1.91194,0.597194,5.38701,-0.00517797,-0.000502395,14.3414,6.67569,2.06804e-05,-2.70066e-06,6.54412e-08,0.0034,0.0034,0.006,1.94402,0.466725,4.75255,14.3414
81.6,0.31372,0.0221049,1.38835,0.000515646,-0.000945819,0.157079,1.90249,0.627179,5.52706,-0.00516533,-0.000511874,14.3571,6.67569,2.06804e-05,-2.70066e-06,6.54412e-08,0.0034,0.0034,0.006,1.93717,0.49738,4.88615,14.3571
81.7,0.313682,0.0221128,1.30895,-0.00305145,-0.000851055,0.157076,1.89258,0.657013,5.66191,-0.00530023,-0.000519632,14.3728,6.29325,-0.000121647,3.73976e-06,-2.03475e-07,0.0034,0.0034,0.006,1.9284,0.527543,5.02425,14.3728
81.8,0.313627,0.0222579,1.22955,-0.000771396,-0.000835059,0.157076,1.88222,0.686689,5.78882,-0.00549953,-0.000519047,14.3885,6.29325,7.71765e-05,1.32447e-06,4.44703e-08,0.0034,0.0034,0.006,1.91964,0.557707,5.16234,14.3885
81.9,0.313576,0.0227052,1.15015,-0.00010758,-0.000931795,0.157078,1.87139,0.716197,5.9078,-0.00555164,-0.000520574,14.4042,6.29325,2.22087e-05,-3.10948e-06,8.16836e-08,0.0034,0.0034,0.006,1.91088,0.58787,5.30043,14.4042
82,0.31353,0.023249,1.07075,0.000557351,-0.00102055,0.157079,1.86009,0.745528,6.01883,-0.00553741,-0.000531078,14.4199,6.29325,2.22087e-05,-3.10948e-06,8.16836e-08,0.0034,0.0034,0.006,1.90211,0.618034,5.43852,14.4199
82.1,0.313469,0.0236821,0.94909,-0.00269667,-0.000868401,0.157075,1.84834,0.774678,6.1198,-0.00565278,-0.000537739,14.4356,5.99831,-0.000111021,5.60983e-06,-2.54662e-07,0.0034,0.0034,0.006,1.89147,0.647588,5.5593,14.4356
82.2,0.313396,0.0242559,0.827439,-0.000669117,-0.000881103,0.157076,1.83613,0.80364,6.20861,-0.0058295,-0.000534971,14.4513,5.99831,6.85789e-05,2.55442e-07,7.57068e-08,0.0034,0.0034,0.006,1.88083,0.677142,5.68009,14.4513
82.3,0.31333,0.0250504,0.705784,-7.7421e-05,-0.000976241,0.157077,1.82346,0.832405,6.28526,-0.00587523,-0.000535892,14.467,5.99831,1.97382e-05,-3.08223e-06,8.36888e-08,0.0034,0.0034,0.006,1.87019,0.706695,5.80087,14.467
82.4,0.313266,0.0259046,0.584125,0.000515376,-0.00106427,0.157079,1.81033,0.860962,6.34974,-0.00586183,-0.000545716,14.4827,5.99831,1.97382e-05,-3.08223e-06,8.36888e-08,0.0034,0.0034,0.006,1.85955,0.736249,5.92165,14.4827
82.5,0.31319,0.0267225,0.439422,-0.00168539,-0.000864005,0.157074,1.79675,0.889307,6.4009,-0.00592894,-0.000549594,14.4985,5.83743,-7.5219e-05,7.0477e-06,-2.67003e-07,0.0034,0.0034,0.006,1.84708,0.765076,6.00606,14.4985
82.6,0.313113,0.027646,0.294722,-0.000388424,-0.000913164,0.157076,1.78272,0.917434,6.43759,-0.00604122,-0.000544401,14.5142,5.83743,4.37335e-05,-1.24792e-06,1.04624e-07,0.0034,0.0034,0.006,1.8346,0.793904,6.09047,14.5142
82.7,0.313043,0.0286668,0.150019,-8.85012e-06,-0.000987954,0.157077,1.76824,0.945333,6.45981,-0.00606964,-0.000544327,14.5299,5.83743,1.25172e-05,-2.4617e-06,6.51528e-08,0.0034,0.0034,0.006,1.82213,0.822731,6.17487,14.5299
82.8,0.312972,0.0297038,0.00531198,0.000371595,-0.00105818,0.157078,1.7533,0.972996,6.46756,-0.0060601,-0.000551355,14.5456,5.83743,1.25172e-05,-2.4617e-06,6.51528e-08,0.0034,0.0034,0.006,1.80965,0.851559,6.25928,14.5456
82.9,0.312898,0.0307279,-0.139595,-0.000158799,-0.000844981,0.157075,1.73792,1.00041,6.46083,-0.00605813,-0.000551354,14.5613,5.83601,-1.84218e-05,7.2052e-06,-2.18451e-07,0.0034,0.0034,0.006,1.79539,0.879546,6.29398,14.5613
83,0.312833,0.0317666,-0.2845,3.03545e-05,-0.000924743,0.157077,1.7221,1.02758,6.4396,-0.00607316,-0.000544557,14.577,5.83601,6.06977e-06,-2.68565e-06,1.14202e-07,0.0034,0.0034,0.006,1.78113,0.907533,6.32869,14.577
83.1,0.312773,0.0328106,-0.429407,8.6476e-05,-0.000960439,0.157077,1.70583,1.05449,6.40389,-0.00607586,-0.000543396,14.5927,5.83601,1.52315e-06,-1.23751e-06,2.76167e-08,0.0034,0.0034,0.006,1.76687,0.93552,6.36339,14.5927
83.2,0.312714,0.0338517,-0.574315,0.000143022,-0.000995459,0.157078,1.68913,1.08114,6.35368,-0.00607294,-0.000545773,14.6084,5.83601,1.52315e-06,-1.23751e-06,2.76167e-08,0.0034,0.0034,0.006,1.75261,0.963507,6.39809,14.6084
83.3,0.312661,0.0348203,-0.696549,0.00147331,-0.000825988,0.157076,1.672,1.10751,6.29012,-0.00600067,-0.000541979,14.6241,5.99428,4.48572e-05,5.43186e-06,-1.07543e-07,0.0034,0.0034,0.006,1.73662,0.990544,6.37761,14.6241
83.4,0.312621,0.0356716,-0.818783,0.000473868,-0.000914609,0.157077,1.65442,1.1336,6.21433,-0.00591177,-0.000535481,14.6398,5.99428,-3.4336e-05,-3.41066e-06,9.00859e-08,0.0034,0.0034,0.006,1.72063,1.01758,6.35713,14.6398
83.5,0.312583,0.0365179,-0.941016,0.000181245,-0.000900385,0.157077,1.63643,1.15941,6.12632,-0.00588741,-0.000533569,14.6555,5.99428,-1.03197e-05,3.49838e-07,-1.71633e-08,0.0034,0.0034,0.006,1.70465,1.04462,6.33666,14.6555
83.6,0.312552,0.0373805,-1.06325,-0.000111529,-0.000889676,0.157077,1.61802,1.18492,6.02609,-0.00589228,-0.000530565,14.6712,5.99428,-1.03197e-05,3.49838e-07,-1.71633e-08,0.0034,0.0034,0.006,1.68866,1.07165,6.31618,14.6712
83.7,0.312533,0.0380682,-1.14351,0.00272943,-0.00081608,0.157077,1.59919,1.21013,5.91573,-0.00576967,-0.000524173,14.6869,6.28725,9.62431e-05,1.96767e-06,3.41423e-08,0.0034,0.0034,0.006,1.671,1.09763,6.24375,14.6869
83.8,0.312523,0.0385124,-1.22378,0.000810805,-0.000886136,0.157078,1.57994,1.23503,5.79735,-0.00560085,-0.000520039,14.7027,6.28725,-6.55801e-05,-3.10479e-06,3.70921e-08,0.0034,0.0034,0.006,1.65334,1.12361,6.17132,14.7027
83.9,0.312514,0.0390049,-1.30404,0.000246808,-0.000824823,0.157077,1.56029,1.25962,5.67094,-0.00555612,-0.000517978,14.7184,6.28725,-1.95251e-05,1.86866e-06,-5.41635e-08,0.0034,0.0034,0.006,1.63569,1.14959,6.09889,14.7184
84,0.312519,0.0395528,-1.3843,-0.000317885,-0.000770288,0.157076,1.54024,1.2839,5.5365,-0.00556776,-0.000510385,14.7341,6.28725,-1.95251e-05,1.86866e-06,-5.41635e-08,0.0034,0.0034,0.006,1.61803,1.17557,6.02647,14.7341
84.1,0.312536,0.0398551,-1.40992,0.00332099,-0.000811383,0.157079,1.5198,1.30784,5.39677,-0.00542556,-0.000503016,14.7498,6.66866,0.000123397,-2.01043e-06,1.57923e-07,0.0034,0.0034,0.006,1.59878,1.20039,5.91352,14.7498
84.2,0.312551,0.0398433,-1.43554,0.000964378,-0.000845075,0.157078,1.49896,1.33145,5.25448,-0.00521918,-0.000502307,14.7655,6.66866,-8.04621e-05,-2.0206e-06,-2.13622e-08,0.0034,0.0034,0.006,1.57953,1.22521,5.80058,14.7655
84.3,0.31257,0.0399324,-1.46116,0.000269411,-0.000752081,0.157077,1.47774,1.35473,5.10962,-0.00516537,-0.000500627,14.7812,6.66866,-2.39547e-05,2.90981e-06,-7.4729e-08,0.0034,0.0034,0.006,1.56028,1.25003,5.68764,14.7812
84.4,0.312607,0.0401033,-1.48677,-0.000426623,-0.000667442,0.157076,1.45616,1.37767,4.96221,-0.00518101,-0.000490365,14.7969,6.66866,-2.39547e-05,2.90981e-06,-7.4729e-08,0.0034,0.0034,0.006,1.54103,1.27485,5.5747,14.7969
84.5,0.312652,0.0400335,-1.4537,0.00324618,-0.000801851,0.15708,1.4342,1.40026,4.81517,-0.00504768,-0.000483381,14.8126,7.07831,0.000124574,-5.14562e-06,2.29818e-07,0.0034,0.0034,0.006,1.52025,1.29841,5.43907,14.8126
84.6,0.312688,0.039655,-1.42064,0.000936662,-0.000798122,0.157079,1.41188,1.4225,4.67143,-0.00484614,-0.000485744,14.8283,7.07831,-7.88492e-05,-7.27365e-07,-6.25557e-08,0.0034,0.0034,0.006,1.49948,1.32197,5.30345,14.8283
84.7,0.312727,0.0393823,-1.38757,0.000253327,-0.000694584,0.157077,1.38921,1.44438,4.531,-0.00479427,-0.000484685,14.844,7.07831,-2.35379e-05,3.27727e-06,-7.89882e-08,0.0034,0.0034,0.006,1.47871,1.34553,5.16782,14.844
84.8,0.312785,0.0391873,-1.35449,-0.000431203,-0.000599261,0.157076,1.3662,1.46591,4.39388,-0.00481069,-0.000473962,14.8597,7.07831,-2.35379e-05,3.27727e-06,-7.89882e-08,0.0034,0.0034,0.006,1.45794,1.36909,5.0322,14.8597
84.9,0.312846,0.038821,-1.26795,0.00268798,-0.000782395,0.15708,1.34284,1.48707,4.26274,-0.00470525,-0.000468211,14.8754,7.45152,0.000105769,-6.68732e-06,2.45263e-07,0.0034,0.0034,0.006,1.43573,1.3913,4.8953,14.8754
85,0.312896,0.0382115,-1.18142,0.000779293,-0.000752302,0.157079,1.31915,1.50785,4.14026,-0.00453927,-0.000472398,14.8911,7.45152,-6.5208e-05,3.15115e-07,-7.8835e-08,0.0034,0.0034,0.006,1.41352,1.41352,4.75841,14.8911
85.1,0.312948,0.0376671,-1.09488,0.000212155,-0.000657571,0.157078,1.29514,1.52827,4.02643,-0.00449712,-0.000471937,14.9069,7.45152,-1.95704e-05,3.01837e-06,-7.16482e-08,0.0034,0.0034,0.006,1.3913,1.43573,4.62151,14.9069
85.2,0.313012,0.0371722,-1.00834,-0.00035608,-0.000569658,0.157076,1.27082,1.54832,3.92125,-0.00451165,-0.000462562,14.9226,7.45152,-1.95704e-05,3.01837e-06,-7.16482e-08,0.0034,0.0034,0.006,1.36909,1.45794,4.48462,14.9226
85.3,0.313079,0.0365967,-0.881997,0.00186364,-0.000756816,0.15708,1.24619,1.56798,3.82672,-0.0044435,-0.000458484,14.9383,7.72935,7.51987e-05,-6.67114e-06,2.19312e-07,0.0034,0.0034,0.006,1.34553,1.47871,4.36806,14.9383
85.4,0.313136,0.0358708,-0.755658,0.000551925,-0.000714172,0.157079,1.22126,1.58726,3.74482,-0.00432996,-0.000463167,14.954,7.72935,-4.48982e-05,9.56636e-07,-7.55103e-08,0.0034,0.0034,0.006,1.32197,1.49948,4.25151,14.954
85.5,0.313192,0.0351572,-0.629314,0.000159266,-0.000641571,0.157078,1.19603,1.60615,3.67556,-0.00430168,-0.000463174,14.9697,7.72935,-1.36271e-05,2.32315e-06,-5.75465e-08,0.0034,0.0034,0.006,1.29841,1.52025,4.13495,14.9697
85.6,0.313252,0.034461,-0.502967,-0.000234236,-0.000573693,0.157077,1.17052,1.62465,3.61893,-0.00431265,-0.000456293,14.9854,7.72935,-1.36271e-05,2.32315e-06,-5.75465e-08,0.0034,0.0034,0.006,1.27485,1.54103,4.0184,14.9854
85.7,0.313315,0.0337529,-0.356765,0.000935641,-0.000734178,0.15708,1.14473,1.64276,3.57593,-0.00428473,-0.000454127,15.0011,7.86796,3.95083e-05,-5.59966e-06,1.70413e-07,0.0034,0.0034,0.006,1.25003,1.56028,3.94059,15.0011
85.8,0.313371,0.032984,-0.210566,0.000298424,-0.000688875,0.157079,1.11866,1.66047,3.54755,-0.00423019,-0.000458423,15.0168,7.86796,-2.19557e-05,1.28829e-06,-6.18008e-08,0.0034,0.0034,0.006,1.22521,1.57953,3.86278,15.0168
85.9,0.313423,0.0322001,-0.064364,0.000103455,-0.000645222,0.157078,1.09233,1.67778,3.53379,-0.0042173,-0.000458787,15.0325,7.86796,-6.90127e-06,1.4021e-06,-3.9802e-08,0.0034,0.0034,0.006,1.20039,1.59878,3.78497,15.0325
86,0.313475,0.0314151,0.0818398,-9.20237e-05,-0.000603915,0.157077,1.06575,1.69468,3.53465,-0.00422391,-0.000454954,15.0482,7.86796,-6.90127e-06,1.4021e-06,-3.9802e-08,0.0034,0.0034,0.006,1.17557,1.61803,3.70716,15.0482
86.1,0.313527,0.0306403,0.224818,-4.72437e-06,-0.000723335,0.157079,1.03891,1.71118,3.54997,-0.00423589,-0.00045487,15.0639,7.84545,2.69711e-06,-4.04049e-06,1.11429e-07,0.0034,0.0034,0.006,1.14959,1.63569,3.68038,15.0639
86.2,0.313575,0.029874,0.367795,4.30192e-05,-0.000679596,0.157078,1.01183,1.72726,3.57959,-0.00424115,-0.000458437,15.0796,7.84545,1.33678e-06,1.47929e-06,-4.48252e-08,0.0034,0.0034,0.006,1.12361,1.65334,3.65359,15.0796
86.3,0.313618,0.029112,0.510772,4.90485e-05,-0.00066689,0.157078,0.984506,1.74293,3.6235,-0.00424375,-0.000459121,15.0954,7.84545,-6.99592e-08,4.13191e-07,-1.98231e-08,0.0034,0.0034,0.006,1.09763,1.671,3.62681,15.0954
86.4,0.313657,0.0283526,0.65375,5.49248e-05,-0.000654113,0.157078,0.956953,1.75818,3.68171,-0.00424576,-0.000458495,15.1111,7.84545,-6.99592e-08,4.13191e-07,-1.98231e-08,0.0034,0.0034,0.006,1.07165,1.68866,3.60003,15.1111
86.5,0.313696,0.0275757,0.770931,-0.000913611,-0.000729456,0.157079,0.929177,1.77301,3.75294,-0.00429591,-0.000460617,15.1268,7.66538,-3.32123e-05,-2.38628e-06,4.83665e-08,0.0034,0.0034,0.006,1.04462,1.70465,3.6285,15.1268
86.6,0.313728,0.0268533,0.888111,-0.000202822,-0.000687548,0.157078,0.901184,1.78742,3.83587,-0.00435899,-0.00046347,15.1425,7.66538,2.38772e-05,1.65283e-06,-2.80919e-08,0.0034,0.0034,0.006,1.01758,1.72063,3.65697,15.1425
86.7,0.313756,0.026202,1.00529,-2.10122e-06,-0.000705043,0.157078,0.872978,1.8014,3.93053,-0.00437653,-0.000464486,15.1582,7.66538,6.54005e-06,-5.5298e-07,2.0145e-09,0.0034,0.0034,0.006,0.990544,1.73662,3.68545,15.1582
86.8,0.313781,0.0255778,1.12247,0.000198815,-0.000720126,0.157078,0.844564,1.81494,4.03691,-0.00437401,-0.000467012,15.1739,7.66538,6.54005e-06,-5.5298e-07,2.0145e-09,0.0034,0.0034,0.006,0.963507,1.75261,3.71392,15.1739
86.9,0.313803,0.024874,1.19535,-0.00175792,-0.00075282,0.157078,0.815953,1.82805,4.15279,-0.00445933,-0.000471342,15.1896,7.35618,-6.6829e-05,-7.93194e-07,-1.74086e-08,0.0034,0.0034,0.006,0.93552,1.76687,3.79315,15.1896
87,0.313815,0.0242536,1.26824,-0.000430286,-0.000712141,0.157078,0.787153,1.84073,4.27595,-0.00457617,-0.000473585,15.2053,7.35618,4.48399e-05,1.8299e-06,-1.20833e-08,0.0034,0.0034,0.006,0.907533,1.78113,3.87239,15.2053
87.1,0.313823,0.0238009,1.34112,-4.83079e-05,-0.000757691,0.157078,0.758164,1.85296,4.40641,-0.00460755,-0.000474937,15.221,7.35618,1.26869e-05,-1.45097e-06,2.55107e-08,0.0034,0.0034,0.006,0.879546,1.79539,3.95162,15.221
87.2,0.313833,0.023411,1.414,0.000334189,-0.000798651,0.157079,0.728993,1.86474,4.54415,-0.00460076,-0.00048042,15.2367,7.35618,1.26869e-05,-1.45097e-06,2.55107e-08,0.0034,0.0034,0.006,0.851559,1.80965,4.03086,15.2367
87.3,0.313835,0.0228752,1.43108,-0.00247773,-0.000788737,0.157077,0.69965,1.87607,4.68639,-0.00471553,-0.000486707,15.2524,6.96667,-9.59283e-05,7.74758e-07,-8.6155e-08,0.0034,0.0034,0.006,0.822731,1.82213,4.14834,15.2524
87.4,0.313822,0.0224436,1.44816,-0.00062302,-0.000750922,0.157077,0.670144,1.88696,4.83034,-0.00487823,-0.000488284,15.2681,6.96667,6.27451e-05,1.91889e-06,4.88048e-09,0.0034,0.0034,0.006,0.793904,1.8346,4.26583,15.2681
87.5,0.313809,0.0222737,1.46524,-8.5905e-05,-0.000821126,0.157078,0.640476,1.89739,4.976,-0.00492136,-0.000489905,15.2838,6.96667,1.79407e-05,-2.24217e-06,4.96109e-08,0.0034,0.0034,0.006,0.765076,1.84708,4.38332,15.2838
87.6,0.3138,0.0221987,1.48231,0.000452015,-0.000884875,0.157079,0.61065,1.90735,5.12337,-0.00491081,-0.000497966,15.2996,6.96667,1.79407e-05,-2.24217e-06,4.96109e-08,0.0034,0.0034,0.006,0.736249,1.85955,4.5008,15.2996
87.7,0.313779,0.0219428,1.44089,-0.00295566,-0.000827946,0.157076,0.580679,1.91686,5.26951,-0.00504388,-0.000505529,15.3153,6.55834,-0.000116209,2.44679e-06,-1.56404e-07,0.0034,0.0034,0.006,0.706695,1.87019,4.63799,15.3153
87.8,0.313741,0.0218114,1.39947,-0.000748923,-0.00079915,0.157077,0.55057,1.92591,5.41152,-0.00523706,-0.00050607,15.331,6.55834,7.4696e-05,1.73555e-06,2.57889e-08,0.0034,0.0034,0.006,0.677142,1.88083,4.77518,15.331
87.9,0.313704,0.0219919,1.35805,-0.00010762,-0.000888247,0.157078,0.520324,1.93448,5.54938,-0.00528784,-0.000507759,15.3467,6.55834,2.14595e-05,-2.85436e-06,7.11743e-08,0.0034,0.0034,0.006,0.647588,1.89147,4.91237,15.3467
