t,u,v,w,p,q,r,x,y,z,phi,theta,psi,U1,U2,U3,U4,Ix_hat,Iy_hat,Iz_hat,x_ref,y_ref,z_ref,psi_ref
79.2,0.313351,0.0363054,-0.662674,-0.0015483,-0.000447109,0.157077,1.99903,-0.118089,3.68619,-0.00440024,-0.000450691,13.9801,7.66103,-6.84658e-05,7.92649e-06,8.94271e-09,0.00442013,0.00440459,0.00479973,1.98423,-0.250666,4.14143,13.9801
79.3,0.313441,0.0357034,-0.519956,0.00218007,-0.000889762,0.157081,2.00039,-0.0865746,3.62704,-0.00437566,-0.000448163,13.9958,7.84364,0.000164754,-1.95841e-05,1.60314e-07,0.00442013,0.00440445,0.00479973,1.98719,-0.219395,4.05072,13.9958
79.4,0.313509,0.0349109,-0.377249,0.00111029,-0.000791917,0.157077,2.00126,-0.0550415,3.58217,-0.00421832,-0.000464878,14.0115,7.84364,-4.73343e-05,4.22657e-06,-1.76887e-07,0.00442014,0.00440366,0.00479973,1.99014,-0.188124,3.96,14.0115
79.5,0.31357,0.0340732,-0.234534,-5.75709e-06,-0.000614495,0.157077,2.00165,-0.0235006,3.55156,-0.00417046,-0.000469447,14.0272,7.84364,-4.93713e-05,7.80908e-06,9.57924e-09,0.00442014,0.0044036,0.00479973,1.9931,-0.156852,3.86929,14.0272
79.6,0.313634,0.0332685,-0.0918097,-0.00112204,-0.00043858,0.157077,2.00156,0.00803962,3.53523,-0.00423414,-0.000456226,14.0429,7.84364,-4.93713e-05,7.80908e-06,9.57924e-09,0.00442014,0.00440357,0.00479973,1.99605,-0.125581,3.77858,14.0429
79.7,0.313707,0.0325205,0.0545382,0.00106296,-0.000874992,0.157081,2.001,0.0395734,3.53336,-0.0042442,-0.000455054,14.0586,7.86897,9.65379e-05,-1.92876e-05,1.55403e-07,0.00442014,0.00440353,0.00479973,1.99704,-0.0941858,3.73607,14.0586
79.8,0.313767,0.0317251,0.200878,0.000586013,-0.00077689,0.157077,1.99996,0.0710933,3.54611,-0.00416904,-0.000471628,14.0743,7.86897,-2.11303e-05,4.28687e-06,-1.69119e-07,0.00442015,0.00440365,0.00479973,1.99803,-0.0627905,3.69357,14.0743
79.9,0.313811,0.0308778,0.347223,5.54185e-07,-0.000626937,0.157077,1.99844,0.10259,3.5735,-0.00414717,-0.000476575,14.09,7.86897,-2.59192e-05,6.61044e-06,8.16601e-09,0.00442015,0.00440366,0.00479973,1.99901,-0.0313953,3.65106,14.09
80,0.313849,0.0300168,0.493574,-0.000585107,-0.000477774,0.157078,1.99646,0.134055,3.61553,-0.00418383,-0.000466449,14.1058,7.86897,-2.59192e-05,6.61044e-06,8.16601e-09,0.00442015,0.0044037,0.00479973,2,-9.71445e-16,3.60856,14.1058
80.1,0.313896,0.0291964,0.620447,-0.00011772,-0.000852594,0.15708,1.994,0.165482,3.67122,-0.00422625,-0.000466859,14.1215,7.73303,2.06188e-05,-1.65461e-05,1.34294e-07,0.00442015,0.00440375,0.00479973,1.99901,0.0313953,3.62097,14.1215
80.2,0.313938,0.0284154,0.747314,2.74229e-05,-0.000765928,0.157077,1.99108,0.196866,3.7396,-0.00423823,-0.000481288,14.1372,7.73303,6.36699e-06,3.83336e-06,-1.44461e-07,0.00442015,0.00440446,0.00479973,1.99803,0.0627905,3.63338,14.1372
80.3,0.313961,0.027646,0.874184,1.48141e-05,-0.000660626,0.157077,1.98769,0.228195,3.82066,-0.00424372,-0.000486,14.1529,7.73303,-5.99881e-07,4.65309e-06,6.59221e-09,0.00442015,0.00440452,0.00479973,1.99704,0.0941858,3.6458,14.1529
80.4,0.313971,0.0268813,1.00106,2.06321e-06,-0.000555341,0.157078,1.98382,0.259464,3.91441,-0.00425048,-0.000480087,14.1686,7.73303,-5.99881e-07,4.65309e-06,6.59221e-09,0.00442015,0.00440459,0.00479973,1.99605,0.125581,3.65821,14.1686
80.5,0.31399,0.0260757,1.08842,-0.00128707,-0.000830294,0.15708,1.9795,0.290666,4.01887,-0.00432226,-0.000482193,14.1843,7.45728,-5.70208e-05,-1.21146e-05,9.95558e-08,0.00442015,0.00440466,0.00479973,1.9931,0.156852,3.72359,14.1843
80.6,0.314005,0.0253358,1.17579,-0.000528597,-0.000763165,0.157077,1.97472,0.321794,4.13207,-0.00442071,-0.000493109,14.2,7.45728,3.34767e-05,3.0213e-06,-1.07954e-07,0.00442015,0.00440559,0.00479973,1.99014,0.188124,3.78896,14.2
80.7,0.314001,0.024731,1.26315,3.38644e-05,-0.000713021,0.157078,1.96947,0.352841,4.254,-0.00445323,-0.000497155,14.2157,7.45728,2.48167e-05,2.23111e-06,6.10742e-09,0.00442015,0.00440569,0.00479973,1.98719,0.219395,3.85434,14.2157
80.8,0.313988,0.024202,1.35052,0.000596257,-0.000662118,0.157078,1.96375,0.383797,4.38467,-0.00442953,-0.00049608,14.2314,7.45728,2.48167e-05,2.23111e-06,6.10742e-09,0.00442015,0.00440574,0.00479973,1.98423,0.250666,3.91971,14.2314
80.9,0.313977,0.0235164,1.38459,-0.0023684,-0.000811899,0.157079,1.95757,0.414658,4.52142,-0.00452594,-0.0004998,14.2471,7.08525,-0.000131082,-6.56744e-06,5.15809e-08,0.00442015,0.00440579,0.00479973,1.97932,0.281691,4.02772,14.2471
81,0.313957,0.0228842,1.41865,-0.00104547,-0.00077019,0.157077,1.95095,0.445419,4.66157,-0.00470455,-0.00050625,14.2628,7.08525,5.84263e-05,1.94545e-06,-6.08136e-08,0.00442013,0.00440653,0.00479973,1.9744,0.312715,4.13573,14.2628
81.1,0.313927,0.0225344,1.45272,5.60118e-05,-0.000780448,0.157078,1.94385,0.476068,4.80512,-0.004762,-0.000509301,14.2785,7.08525,4.86391e-05,-4.23899e-07,6.97951e-09,0.00442013,0.00440662,0.00479973,1.96949,0.343739,4.24375,14.2785
81.2,0.313893,0.0223478,1.48679,0.0011575,-0.00078922,0.157078,1.93629,0.506599,4.95209,-0.00470935,-0.000513265,14.2942,7.08525,4.86391e-05,-4.23899e-07,6.97951e-09,0.00442013,0.0044066,0.00479973,1.96457,0.374763,4.35176,14.2942
81.3,0.313852,0.0219035,1.46218,-0.00324528,-0.000796315,0.157078,1.92827,0.537006,5.09952,-0.00482184,-0.000518211,14.31,6.67569,-0.00019465,-2.51298e-07,-9.75506e-09,0.00442013,0.00440659,0.00479973,1.95772,0.405417,4.48536,14.31
81.4,0.313798,0.0214962,1.43757,-0.00146909,-0.000785181,0.157078,1.91981,0.567286,5.2445,-0.00506572,-0.000519417,14.3257,6.67569,7.84602e-05,6.32799e-07,-1.63542e-09,0.00442012,0.00440663,0.00479973,1.95087,0.436071,4.61896,14.3257
81.5,0.313742,0.0214885,1.41296,8.08452e-05,-0.00085662,0.157078,1.91088,0.597426,5.38701,-0.00514329,-0.000521141,14.3414,6.67569,6.84583e-05,-3.11617e-06,8.3426e-09,0.00442012,0.00440666,0.00479973,1.94402,0.466725,4.75255,14.3414
81.6,0.313691,0.0217006,1.38835,0.00163088,-0.000925966,0.157078,1.90149,0.627417,5.52706,-0.00506595,-0.000529902,14.3571,6.67569,6.84583e-05,-3.11617e-06,8.3426e-09,0.00442012,0.00440653,0.00479973,1.93717,0.49738,4.88615,14.3571
81.7,0.313623,0.0216168,1.30894,-0.00373622,-0.000778609,0.157076,1.89164,0.657258,5.66191,-0.00517961,-0.000535305,14.3728,6.29324,-0.000237277,6.57602e-06,-8.2648e-08,0.00442012,0.0044064,0.00479973,1.9284,0.527543,5.02425,14.3728
81.8,0.313539,0.0215794,1.22955,-0.00171546,-0.00080292,0.157078,1.88135,0.686943,5.78883,-0.00546056,-0.000530573,14.3885,6.29324,8.92708e-05,-9.1185e-07,7.10638e-08,0.00442011,0.00440533,0.00479973,1.91964,0.557707,5.16234,14.3885
81.9,0.313464,0.0219734,1.15015,0.000108387,-0.000931,0.157078,1.87059,0.716459,5.9078,-0.00554924,-0.00053058,14.4042,6.29324,8.05621e-05,-5.61319e-06,8.27883e-09,0.00442011,0.00440526,0.00479973,1.91088,0.58787,5.30043,14.4042
82,0.313399,0.0225749,1.07074,0.0019324,-0.00105662,0.157078,1.85937,0.745797,6.01883,-0.00545562,-0.000543311,14.4199,6.29324,8.05621e-05,-5.61319e-06,8.27883e-09,0.00442012,0.00440501,0.00479973,1.90211,0.618034,5.43852,14.4199
82.1,0.313311,0.0229254,0.949087,-0.00361818,-0.000753975,0.157075,1.84769,0.774955,6.11981,-0.00554852,-0.000548079,14.4356,5.9983,-0.00024539,1.34271e-05,-1.59893e-07,0.00442012,0.00440477,0.00479973,1.89147,0.647588,5.5593,14.4356
82.2,0.313211,0.0233606,0.827439,-0.00168017,-0.000816476,0.157078,1.83558,0.803927,6.20862,-0.00582195,-0.000537067,14.4513,5.9983,8.5613e-05,-2.60441e-06,1.53882e-07,0.00442012,0.00440287,0.00479973,1.88083,0.677142,5.68009,14.4513
82.3,0.313128,0.0241486,0.705785,0.000137341,-0.00098863,0.157078,1.823,0.832701,6.28526,-0.0059075,-0.000534982,14.467,5.9983,8.02803e-05,-7.56316e-06,4.59827e-09,0.00442012,0.00440272,0.00479973,1.87019,0.706695,5.80087,14.467
82.4,0.313053,0.0250591,0.584121,0.00195509,-0.00115833,0.157078,1.80996,0.861268,6.34974,-0.00581137,-0.000550073,14.4827,5.9983,8.02803e-05,-7.56316e-06,4.59827e-09,0.00442012,0.00440249,0.00479973,1.85955,0.736249,5.92165,14.4827
82.5,0.312957,0.0258142,0.439416,-0.00273596,-0.000723901,0.157073,1.79647,0.889623,6.4009,-0.00585914,-0.000553087,14.4985,5.83742,-0.0002074,1.9225e-05,-2.25645e-07,0.00442013,0.00440227,0.00479973,1.84708,0.765076,6.00606,14.4985
82.6,0.312863,0.0266861,0.294721,-0.00128758,-0.000821004,0.157078,1.78253,0.917762,6.43759,-0.00606886,-0.000536477,14.5142,5.83742,6.39722e-05,-4.17186e-06,2.31915e-07,0.00442014,0.00440091,0.00479973,1.8346,0.793904,6.09047,14.5142
82.7,0.312788,0.0277551,0.150019,0.000162773,-0.00101363,0.157078,1.76815,0.945673,6.45981,-0.00613347,-0.000532199,14.5299,5.83742,6.40509e-05,-8.48071e-06,-3.35727e-09,0.00442014,0.00440078,0.00479973,1.82213,0.822731,6.17487,14.5299
82.8,0.312713,0.028837,0.00530682,0.00161339,-0.00120431,0.157078,1.7533,0.973346,6.46756,-0.00605312,-0.000547209,14.5456,5.83742,6.40509e-05,-8.48071e-06,-3.35727e-09,0.00442014,0.00440072,0.00479973,1.80965,0.851559,6.25928,14.5456
82.9,0.312627,0.0298361,-0.139602,-0.00116439,-0.000699778,0.157073,1.73801,1.00078,6.46083,-0.00603933,-0.000547773,14.5613,5.836,-0.000122834,2.22868e-05,-2.56798e-07,0.00442015,0.00440066,0.00479973,1.79539,0.879546,6.29398,14.5613
83,0.312561,0.0309197,-0.284501,-0.000565742,-0.000817529,0.157078,1.72228,1.02796,6.43961,-0.00613427,-0.000527956,14.577,5.836,2.64147e-05,-5.15298e-06,2.77333e-07,0.00442016,0.004401,0.00479973,1.78113,0.907533,6.32869,14.577
83.1,0.31251,0.0320539,-0.429407,0.00017556,-0.00099648,0.157078,1.7061,1.05488,6.40389,-0.00616201,-0.000521993,14.5927,5.836,3.27114e-05,-7.89799e-06,-1.29628e-08,0.00442016,0.00440103,0.00479973,1.76687,0.93552,6.36339,14.5927
83.2,0.312451,0.0331454,-0.57432,0.000917104,-0.00117443,0.157078,1.68948,1.08154,6.35369,-0.00611565,-0.000534021,14.6084,5.836,3.27114e-05,-7.89799e-06,-1.29628e-08,0.00442016,0.00440112,0.00479973,1.75261,0.963507,6.39809,14.6084
83.3,0.312393,0.0341477,-0.696556,0.000725879,-0.000697693,0.157073,1.67242,1.10792,6.29013,-0.00604193,-0.000532166,14.6241,5.99427,-8.50801e-06,2.10227e-05,-2.33984e-07,0.00442016,0.00440122,0.00479973,1.73662,0.990544,6.37761,14.6241
83.4,0.312368,0.035104,-0.818785,0.000319506,-0.000812304,0.157079,1.65493,1.13401,6.21434,-0.00599785,-0.000513155,14.6398,5.99427,-1.80068e-05,-5.09698e-06,2.62706e-07,0.00442016,0.00440294,0.00479973,1.72063,1.01758,6.35713,14.6398
83.5,0.312351,0.0360509,-0.941017,0.000166762,-0.000940239,0.157078,1.637,1.15983,6.12633,-0.00598153,-0.000506715,14.6555,5.99427,-6.80357e-06,-5.66923e-06,-1.90628e-08,0.00442016,0.0044031,0.00479973,1.70465,1.04462,6.33666,14.6555
83.6,0.312324,0.0370019,-1.06325,1.41912e-05,-0.00106838,0.157078,1.61864,1.18534,6.0261,-0.00598048,-0.000513214,14.6712,5.99427,-6.80357e-06,-5.66923e-06,-1.90628e-08,0.00442016,0.00440325,0.00479973,1.68866,1.07165,6.31618,14.6712
83.7,0.312309,0.037791,-1.14352,0.00241996,-0.000725898,0.157074,1.59986,1.21056,5.91574,-0.00586685,-0.000509593,14.6869,6.28725,0.000106281,1.5065e-05,-1.57974e-07,0.00442016,0.0044034,0.00479973,1.671,1.09763,6.24375,14.6869
83.8,0.312324,0.0383377,-1.22378,0.00112938,-0.000811001,0.157078,1.58065,1.23545,5.79735,-0.00569726,-0.000495769,14.7027,6.28725,-5.70894e-05,-3.86744e-06,1.83971e-07,0.00442015,0.00440532,0.00479973,1.65334,1.12361,6.17132,14.7027
83.9,0.312342,0.0389061,-1.30404,0.000135164,-0.000859853,0.157078,1.56103,1.26004,5.67094,-0.00564177,-0.000490374,14.7184,6.28725,-4.39942e-05,-2.19701e-06,-1.7888e-08,0.00442014,0.00440551,0.00479973,1.63569,1.14959,6.09889,14.7184
84,0.312359,0.039597,-1.3843,-0.000858986,-0.000910048,0.157078,1.54101,1.28431,5.5365,-0.00568566,-0.000490022,14.7341,6.28725,-4.39942e-05,-2.19701e-06,-1.7888e-08,0.00442014,0.00440559,0.00479973,1.61803,1.17557,6.02647,14.7341
84.1,0.312388,0.0400555,-1.40992,0.00351978,-0.000776784,0.157076,1.52058,1.30824,5.39677,-0.00556029,-0.000485515,14.7498,6.66867,0.000193491,5.81086e-06,-5.41071e-08,0.00442014,0.00440568,0.00479973,1.59878,1.20039,5.91352,14.7498
84.2,0.312431,0.0400952,-1.43554,0.00167175,-0.000813708,0.157078,1.49975,1.33183,5.25448,-0.00530829,-0.000479899,14.7655,6.66867,-8.17301e-05,-1.78699e-06,6.84123e-08,0.00442012,0.0044066,0.00479973,1.57953,1.22521,5.80058,14.7655
84.3,0.312477,0.040215,-1.46116,9.00953e-05,-0.000774715,0.157078,1.47853,1.35509,5.10963,-0.00522771,-0.000476761,14.7812,6.66867,-6.99566e-05,1.67089e-06,-1.03368e-08,0.00442012,0.00440671,0.00479973,1.56028,1.25003,5.68764,14.7812
84.4,0.312535,0.0405633,-1.48677,-0.00149161,-0.000737859,0.157077,1.45693,1.37801,4.96221,-0.00530523,-0.000469853,14.7969,6.66867,-6.99566e-05,1.67089e-06,-1.03368e-08,0.00442012,0.00440663,0.00479973,1.54103,1.27485,5.5747,14.7969
84.5,0.312601,0.040672,-1.4537,0.00388883,-0.00083164,0.157078,1.43495,1.40057,4.81517,-0.0051927,-0.000465234,14.8126,7.07832,0.000237769,-4.21666e-06,4.38549e-08,0.00442012,0.00440655,0.00479973,1.52025,1.29841,5.43907,14.8126
84.6,0.312661,0.0402865,-1.42064,0.001873,-0.000815774,0.157077,1.4126,1.42277,4.67143,-0.00491194,-0.000468484,14.8283,7.07832,-8.91486e-05,5.29283e-07,-4.39737e-08,0.00442011,0.00440586,0.00479973,1.49948,1.32197,5.30345,14.8283
84.7,0.312725,0.0399998,-1.38757,4.57847e-05,-0.000700967,0.157077,1.38988,1.44461,4.531,-0.00482337,-0.00046808,14.844,7.07832,-8.08083e-05,5.01723e-06,-8.59505e-10,0.00442011,0.00440581,0.00479973,1.47871,1.34553,5.16782,14.844
84.8,0.312809,0.0399684,-1.35449,-0.00178159,-0.000588627,0.157077,1.36683,1.4661,4.39388,-0.00491743,-0.000456274,14.8597,7.07832,-8.08083e-05,5.01723e-06,-8.59505e-10,0.00442011,0.00440558,0.00479973,1.45794,1.36909,5.0322,14.8597
84.9,0.312898,0.0397646,-1.26795,0.00361261,-0.000872421,0.15708,1.34342,1.48721,4.26274,-0.00483298,-0.000452102,14.8754,7.45152,0.00023838,-1.25983e-05,1.13797e-07,0.00442011,0.00440536,0.00479973,1.43573,1.3913,4.8953,14.8754
85,0.312965,0.0391161,-1.18142,0.00176551,-0.000812407,0.157077,1.31967,1.50795,4.14026,-0.00457126,-0.000462703,14.8911,7.45152,-8.16924e-05,2.49209e-06,-1.25077e-07,0.00442012,0.00440362,0.00479973,1.41352,1.41352,4.75841,14.8911
85.1,0.313035,0.0385272,-1.09489,1.3282e-05,-0.000648142,0.157077,1.29559,1.52831,4.02642,-0.00448962,-0.000464777,14.9069,7.45152,-7.74919e-05,7.20744e-06,6.24669e-09,0.00442012,0.00440348,0.00479973,1.3913,1.43573,4.62151,14.9069
85.2,0.313127,0.0381348,-1.00834,-0.00173916,-0.000486243,0.157077,1.2712,1.5483,3.92125,-0.00458313,-0.000450449,14.9226,7.45152,-7.74919e-05,7.20744e-06,6.24669e-09,0.00442012,0.00440326,0.00479973,1.36909,1.45794,4.48462,14.9226
85.3,0.313222,0.0376758,-0.881992,0.0028765,-0.000890214,0.157081,1.2465,1.5679,3.82671,-0.00453326,-0.00044712,14.9383,7.72936,0.000203971,-1.78895e-05,1.51027e-07,0.00442012,0.00440304,0.00479973,1.34553,1.47871,4.36806,14.9383
85.4,0.313292,0.0369104,-0.755659,0.00143311,-0.000802146,0.157077,1.22148,1.58712,3.74482,-0.00432493,-0.000462338,14.954,7.72936,-6.38485e-05,3.764e-06,-1.67251e-07,0.00442013,0.00440166,0.00479973,1.32197,1.49948,4.25151,14.954
85.5,0.313359,0.0361372,-0.629316,-3.19077e-06,-0.000619819,0.157077,1.19617,1.60594,3.67555,-0.00426074,-0.000466177,14.9697,7.72936,-6.35269e-05,8.01615e-06,9.26642e-09,0.00442013,0.00440154,0.00479973,1.29841,1.52025,4.13495,14.9697
85.6,0.313439,0.0354608,-0.502963,-0.00143974,-0.000439433,0.157077,1.17058,1.62438,3.61892,-0.00434012,-0.000451761,14.9854,7.72936,-6.35269e-05,8.01615e-06,9.26642e-09,0.00442013,0.00440145,0.00479973,1.27485,1.54103,4.0184,14.9854
85.7,0.313525,0.0348092,-0.356759,0.00186583,-0.000886357,0.157081,1.14471,1.64243,3.57592,-0.00432584,-0.000449593,15.0011,7.86797,0.000146067,-1.97668e-05,1.6112e-07,0.00442013,0.00440137,0.00479973,1.25003,1.56028,3.94059,15.0011
85.8,0.313592,0.034013,-0.210566,0.00096341,-0.00078741,0.157077,1.11856,1.66007,3.54754,-0.00419159,-0.000466493,15.0168,7.86797,-3.9937e-05,4.28902e-06,-1.76644e-07,0.00442015,0.00440105,0.00479973,1.22521,1.57953,3.86278,15.0168
85.9,0.313648,0.0331631,-0.0643649,-4.97801e-06,-0.000615916,0.157077,1.09215,1.67731,3.53378,-0.00415105,-0.000471253,15.0325,7.86797,-4.28446e-05,7.55146e-06,8.99755e-09,0.00442015,0.00440101,0.00479973,1.20039,1.59878,3.78497,15.0325
86,0.313705,0.0323262,0.0818443,-0.000973597,-0.000445729,0.157077,1.06549,1.69416,3.53464,-0.0042073,-0.000458806,15.0482,7.86797,-4.28446e-05,7.55146e-06,8.99755e-09,0.00442015,0.00440104,0.00479973,1.17557,1.61803,3.70716,15.0482
86.1,0.313771,0.031549,0.224824,0.000721093,-0.000868463,0.157081,1.03858,1.7106,3.54996,-0.00422708,-0.000458069,15.0639,7.84545,7.48661e-05,-1.86773e-05,1.5123e-07,0.00442015,0.00440107,0.00479973,1.14959,1.63569,3.68038,15.0639
86.2,0.313826,0.0307563,0.367795,0.000424626,-0.000773036,0.157077,1.01142,1.72663,3.57958,-0.00417713,-0.000474173,15.0796,7.84545,-1.31528e-05,4.18366e-06,-1.63235e-07,0.00442016,0.00440163,0.00479973,1.12361,1.65334,3.65359,15.0796
86.3,0.313865,0.0299229,0.510772,4.05502e-06,-0.000634767,0.157077,0.984033,1.74225,3.6235,-0.0041632,-0.000479109,15.0954,7.84545,-1.86312e-05,6.0987e-06,7.33589e-09,0.00442016,0.00440167,0.00479973,1.09763,1.671,3.62681,15.0954
86.4,0.313894,0.0290744,0.653754,-0.000416702,-0.000497066,0.157078,0.95642,1.75745,3.68171,-0.0041913,-0.000470136,15.1111,7.84545,-1.86312e-05,6.0987e-06,7.33589e-09,0.00442016,0.00440175,0.00479973,1.07165,1.68866,3.60003,15.1111
86.5,0.313934,0.0282486,0.770936,-0.000463389,-0.00084553,0.15708,0.928588,1.77224,3.75293,-0.00424266,-0.000471031,15.1268,7.66538,-2.10364e-06,-1.53758e-05,1.26052e-07,0.00442016,0.00440183,0.00479973,1.04462,1.70465,3.6285,15.1268
86.6,0.313969,0.0274756,0.888113,-0.000136682,-0.00076413,0.157077,0.900543,1.78661,3.83587,-0.00428018,-0.000484537,15.1425,7.66538,1.43924e-05,3.61577e-06,-1.34833e-07,0.00442016,0.00440286,0.00479973,1.01758,1.72063,3.65697,15.1425
86.7,0.313984,0.0267451,1.00529,1.99789e-05,-0.000674177,0.157077,0.872292,1.80055,3.93053,-0.00429367,-0.000489095,15.1582,7.66538,6.8815e-06,3.97941e-06,6.02054e-09,0.00442016,0.00440294,0.00479973,0.990544,1.73662,3.68545,15.1582
86.8,0.313987,0.026036,1.12247,0.000176519,-0.000584012,0.157078,0.84384,1.81407,4.0369,-0.0042915,-0.000484558,15.1739,7.66538,6.8815e-06,3.97941e-06,6.02054e-09,0.00442016,0.00440303,0.00479973,0.963507,1.75261,3.71392,15.1739
86.9,0.313997,0.0252537,1.19536,-0.00161603,-0.000824304,0.157079,0.815198,1.82716,4.15278,-0.00437108,-0.000487153,15.1896,7.35618,-7.92726e-05,-1.05779e-05,8.74269e-08,0.00442016,0.00440312,0.00479973,0.93552,1.76687,3.79315,15.1896
87,0.314003,0.024536,1.26824,-0.000685496,-0.000764209,0.157077,0.786372,1.83983,4.27595,-0.0044939,-0.000496842,15.2053,7.35618,4.10821e-05,2.72487e-06,-9.52925e-08,0.00442015,0.00440418,0.00479973,0.907533,1.78113,3.87239,15.2053
87.1,0.313992,0.0239963,1.34112,4.00447e-05,-0.000731393,0.157078,0.757364,1.85205,4.40641,-0.00453401,-0.000500631,15.221,7.35618,3.20243e-05,1.46975e-06,6.01324e-09,0.00442015,0.00440429,0.00479973,0.879546,1.79539,3.95162,15.221
87.2,0.313972,0.0235581,1.414,0.000765541,-0.000697596,0.157078,0.728179,1.86383,4.54415,-0.0045016,-0.000501028,15.2367,7.35618,3.20243e-05,1.46975e-06,6.01324e-09,0.00442015,0.00440434,0.00479973,0.851559,1.80965,4.03086,15.2367
87.3,0.313952,0.02293,1.43108,-0.00265236,-0.000807168,0.157078,0.69883,1.87518,4.68639,-0.00460383,-0.000505162,15.2524,6.96667,-0.000151116,-4.78676e-06,3.54429e-08,0.00442015,0.00440438,0.00479973,0.822731,1.82213,4.14834,15.2524
87.4,0.313922,0.0223493,1.44816,-0.00118194,-0.000773922,0.157077,0.669324,1.88608,4.83034,-0.00480353,-0.000510156,15.2681,6.96667,6.49456e-05,1.58393e-06,-4.48969e-08,0.00442013,0.00440505,0.00479973,0.793904,1.8346,4.26583,15.2681
87.5,0.313884,0.022091,1.46524,6.29789e-05,-0.000802156,0.157078,0.63966,1.89654,4.976,-0.00486751,-0.000512855,15.2838,6.96667,5.49783e-05,-1.21458e-06,7.24447e-09,0.00442013,0.00440513,0.00479973,0.765076,1.84708,4.38332,15.2838
87.6,0.313845,0.0220176,1.48231,0.00130793,-0.00082871,0.157078,0.609843,1.90653,5.12337,-0.00480706,-0.000518266,15.2996,6.96667,5.49783e-05,-1.21458e-06,7.24447e-09,0.00442013,0.00440508,0.00479973,0.736249,1.85955,4.5008,15.2996
87.7,0.313796,0.0216673,1.44089,-0.00343826,-0.000791676,0.157077,0.579887,1.91607,5.26951,-0.00492176,-0.000523443,15.3153,6.55834,-0.00020983,1.70046e-06,-2.97309e-08,0.00442013,0.00440503,0.00479973,0.706695,1.87019,4.63799,15.3153
87.8,0.313732,0.0213532,1.39948,-0.00156387,-0.000790392,0.157078,0.549799,1.92516,5.41152,-0.00518009,-0.000522983,15.331,6.55834,8.28008e-05,2.06067e-07,1.8128e-08,0.00442012,0.00440476,0.00479973,0.677142,1.88083,4.77518,15.331
87.9,0.313669,0.0214588,1.35805,8.86201e-05,-0.000879085,0.157078,0.519578,1.93379,5.54938,-0.00526207,-0.000524247,15.3467,6.55834,7.29903e-05,-3.87619e-06,8.50736e-09,0.00442012,0.00440476,0.00479973,0.647588,1.89147,4.91237,15.3467
88,0.313614,0.0217887,1.31663,0.00174123,-0.000965546,0.157078,0.489228,1.94194,5.6831,-0.00517888,-0.000534278,15.3624,6.55834,7.29903e-05,-3.87619e-06,8.50736e-09,0.00442012,0.00440458,0.00479973,0.618034,1.90211,5.04956,15.3624
88.1,0.313539,0.0218277,1.22324,-0.00377431,-0.000772386,0.157076,0.458764,1.94962,5.81008,-0.00528899,-0.000539621,15.3781,6.19565,-0.000243838,8.59833e-06,-1.05102e-07,0.00442012,0.0044044,0.00479973,0.58787,1.91088,5.18479,15.3781
88.2,0.313449,0.021922,1.12987,-0.00173882,-0.000807623,0.157078,0.428193,1.95684,5.92773,-0.00557308,-0.000533068,15.3938,6.19565,8.99215e-05,-1.39292e-06,9.44753e-08,0.00442012,0.0044029,0.00479973,0.557707,1.91964,5.32002,15.3938
88.3,0.31337,0.022436,1.03649,0.00011683,-0.000950241,0.157078,0.397514,1.96358,6.03603,-0.00566253,-0.000532495,15.4095,6.19565,8.19671e-05,-6.25532e-06,7.68147e-09,0.00442012,0.00440278,0.00479973,0.527543,1.9284,5.45526,15.4095
88.4,0.313301,0.0231391,0.943099,0.00197267,-0.00109035,0.157078,0.366733,1.96983,6.13499,-0.00556651,-0.00054611,15.4252,6.19565,8.19671e-05,-6.25532e-06,7.68147e-09,0.00442012,0.00440252,0.00479973,0.49738,1.93717,5.59049,15.4252
88.5,0.313209,0.0236167,0.812499,-0.00344191,-0.000745674,0.157074,0.335862,1.9756,6.22276,-0.00564863,-0.000550477,15.4409,5.93587,-0.000239379,1.52787e-05,-1.81198e-07,0.00442012,0.00440226,0.00479973,0.466725,1.94402,5.70242,15.4409
88.6,0.313109,0.0241915,0.681909,-0.00160381,-0.000818827,0.157078,0.304909,1.98089,6.29747,-0.00590945,-0.000537706,15.4566,5.93587,8.11973e-05,-3.08275e-06,1.78036e-07,0.00442013,0.00440029,0.00479973,0.436071,1.95087,5.81434,15.4566
88.7,0.313027,0.0250783,0.551312,0.000145477,-0.000999838,0.157078,0.273876,1.98568,6.35911,-0.00599078,-0.000534966,15.4723,5.93587,7.72642e-05,-7.95718e-06,2.80775e-09,0.00442013,0.00440012,0.00479973,0.405417,1.95772,5.92627,15.4723
88.8,0.31295,0.026055,0.420704,0.00189501,-0.00117849,0.157078,0.242769,1.98997,6.4077,-0.00589725,-0.000550304,15.4881,5.93587,7.72642e-05,-7.95718e-06,2.80775e-09,0.00442013,0.00439995,0.00479973,0.374763,1.96457,6.0382,15.4881
88.9,0.312855,0.0269032,0.273505,-0.00233698,-0.000715821,0.157073,0.211598,1.99376,6.44239,-0.00592807,-0.000552651,15.5038,5.82002,-0.000187111,2.0463e-05,-2.3957e-07,0.00442014,0.00439978,0.00479973,0.343739,1.96949,6.10915,15.5038
